PriceUpdateDate,ItemCode,ItemType,ItemName,ManufactureName,ManufactureCountry,ManufactureItemDescription,UnitQty,Quantity,UnitMeasure,BisWeighted,QtyInPackage,ItemPrice,UnitOfMeasurePrice,AllowDiscount,itemStatus,LastUpdateDate,LastUpdateTime
2021/08/09 00:03,4,0,משלוח מוסדות,שונות /שרות,,,"י""ח",1,,0,1,23,23,0,1,,
2023/01/18 11:03,121,0,פלפל יבש חריף/מתוק,שלי מוצרי מזון ותבלינים***,,,"י""ח",1,,0,1,10.90,10.90,0,1,,
2022/09/05 17:54,151,0,עוף טחון טרי  {קצביה]**,"ח.י. מעדני גורמה בע""מ",,,"ק""ג",1,,1,1,49.90,49.90,1,1,,
2021/11/16 13:59,284,0,דג בורי L טרי,"ח.י. מעדני גורמה בע""מ",,,"ק""ג",1,,1,1,49.90,49.90,1,1,,
2022/02/08 09:10,288,0,דג דניס S טרי,"ח.י. מעדני גורמה בע""מ",,,"ק""ג",1,,1,1,59.90,59.90,1,1,,
2023/01/18 10:59,289,0,דג קרפיון מצונן טרי,"ח.י. מעדני גורמה בע""מ",,,"ק""ג",1,,1,1,29.90,29.90,0,1,,
2023/08/07 15:09,302,0,דג אמנון L טרי,"ח.י. מעדני גורמה בע""מ",,,"ק""ג",1,,1,1,29.90,29.90,1,1,,
2023/08/13 08:55,327,0,דג ברמונדי טרי,"ח.י. מעדני גורמה בע""מ",,,"ק""ג",1,,1,1,59.90,59.90,1,1,,
2021/08/08 23:59,332,0,דג פילה דניס טרי כ-120גר,"ח.י. מעדני גורמה בע""מ",,,"י""ח",1,,0,1,17.90,17.90,1,1,,
2022/02/08 09:07,350,0,דג פילה מושט טרי כ-100גר,"ח.י. מעדני גורמה בע""מ",,,"י""ח",1,,0,1,14.90,14.90,1,1,,
2023/03/27 16:06,402,0,דג סלמון שלם טרי.,"ח.י. מעדני גורמה בע""מ",,,"ק""ג",1,,1,1,99.90,99.90,1,1,,
2023/06/26 15:20,403,0,דג פילה סלמון טרי,"ח.י. מעדני גורמה בע""מ",,,"ק""ג",1,,1,1,119.90,119.90,1,1,,
2022/03/20 10:34,446,0,פטריות תפזורת שקיל,ביכורי השדה צפון 1994 ג.ד. בעמ,,,"ק""ג",1,"ק""ג",1,1,39.90,39.90,1,1,,
2021/08/09 06:31,492,0,פילה לברק כ120גר,"ח.י. מעדני גורמה בע""מ",,,"י""ח",1,,0,1,17.90,17.90,1,1,,
2023/08/21 12:14,505,0,אבוקדו,ביכורי השדה צפון 1994 ג.ד. בעמ,,,"ק""ג",1,"ק""ג",1,1,16.90,16.90,1,1,,
2023/08/20 17:02,506,0,אבטיח,ביכורי השדה צפון 1994 ג.ד. בעמ,,,"ק""ג",1,"ק""ג",1,1,4.90,4.90,1,1,,
2023/08/22 10:58,507,0,אפרסק מובחר,ביכורי השדה צפון 1994 ג.ד. בעמ,,,"ק""ג",1,"ק""ג",1,1,10.90,10.90,1,1,,
2022/11/27 11:49,510,0,אגסים,ביכורי השדה צפון 1994 ג.ד. בעמ,,,"ק""ג",1,"ק""ג",1,1,12.90,12.90,1,1,,
2023/08/21 12:17,512,0,אגס חום,ביכורי השדה צפון 1994 ג.ד. בעמ,,,"ק""ג",1,,1,1,14.90,14.90,0,1,,
2023/07/27 12:14,522,0,אננס.,*347650,,,"ק""ג",1,,1,1,19.90,19.90,0,1,,
2023/08/23 01:21,530,0,בננה.,ביכורי השדה צפון 1994 ג.ד. בעמ,,,"ק""ג",1,"ק""ג",1,1,8.90,8.90,0,1,,
2023/07/03 14:19,535,0,לימון,ביכורי השדה צפון 1994 ג.ד. בעמ,,,"ק""ג",1,"ק""ג",1,1,8.90,8.90,1,1,,
2023/08/21 12:14,536,0,פמלה,ביכורי השדה צפון 1994 ג.ד. בעמ,,,"ק""ג",1,"ק""ג",1,1,6.90,6.90,0,1,,
2023/08/20 17:02,540,0,מלון,ביכורי השדה צפון 1994 ג.ד. בעמ,,,"ק""ג",1,"ק""ג",1,1,7.90,7.90,1,1,,
2023/08/23 01:21,543,0,מנגו,ביכורי השדה צפון 1994 ג.ד. בעמ,,,"ק""ג",1,"ק""ג",1,1,14.90,14.90,1,1,,
2023/07/17 17:53,545,0,נקטרינה,ביכורי השדה צפון 1994 ג.ד. בעמ,,,"ק""ג",1,"ק""ג",1,1,18.90,18.90,0,1,,
2023/08/21 14:07,553,0,ענב אדום,ביכורי השדה צפון 1994 ג.ד. בעמ,,,"ק""ג",1,"ק""ג",1,1,26.90,26.90,0,1,,
2023/08/23 01:21,554,0,ענבים לבן .,ביכורי השדה צפון 1994 ג.ד. בעמ,,,"ק""ג",1,"ק""ג",1,1,14.90,14.90,0,1,,
2023/08/22 10:58,564,0,רימונים,ביכורי השדה צפון 1994 ג.ד. בעמ,,,"ק""ג",1,"ק""ג",1,1,7.90,7.90,1,1,,
2023/07/31 19:09,566,0,שזיף אדום.,ביכורי השדה צפון 1994 ג.ד. בעמ,,,"ק""ג",1,"ק""ג",1,1,19.90,19.90,1,1,,
2023/05/31 11:00,575,0,תפוז תבורי.,ביכורי השדה צפון 1994 ג.ד. בעמ,,,"ק""ג",1,"ק""ג",1,1,6.90,6.90,0,1,,
2023/08/20 13:29,583,0,תפוח סמיט ירוק,ביכורי השדה צפון 1994 ג.ד. בעמ,,,"ק""ג",1,"ק""ג",1,1,8.90,8.90,1,1,,
2023/08/23 01:21,585,0,תפוח חרמון,ביכורי השדה צפון 1994 ג.ד. בעמ,,,"ק""ג",1,"ק""ג",1,1,11.90,11.90,0,1,,
2022/03/20 10:37,586,0,תפוז ברשת,ביכורי השדה צפון 1994 ג.ד. בעמ,,,"ק""ג",1,,1,1,4.90,4.90,0,1,,
2021/08/09 00:08,588,0,תפוח גלה,ביכורי השדה צפון 1994 ג.ד. בעמ,,,"ק""ג",1,"ק""ג",1,1,13.90,13.90,1,1,,
2023/08/23 01:21,590,0,תפוח זהוב.,ביכורי השדה צפון 1994 ג.ד. בעמ,,,"ק""ג",1,"ק""ג",1,1,11.90,11.90,0,1,,
2023/08/14 10:19,594,0,סברס,ביכורי השדה צפון 1994 ג.ד. בעמ,,,"ק""ג",1,"ק""ג",1,1,20.90,20.90,1,1,,
2022/09/05 15:18,595,0,תמר צהוב,ביכורי השדה צפון 1994 ג.ד. בעמ,,,"ק""ג",1,"ק""ג",1,1,9.90,9.90,1,1,,
2023/08/23 01:21,605,0,בצל יבש,ביכורי השדה צפון 1994 ג.ד. בעמ,,,"ק""ג",1,"ק""ג",1,1,6.90,6.90,1,1,,
2022/11/07 13:04,606,0,בצל אדום,ביכורי השדה צפון 1994 ג.ד. בעמ,,,"ק""ג",1,"ק""ג",1,1,6.90,6.90,1,1,,
2023/08/23 01:21,612,0,בטטה,ביכורי השדה צפון 1994 ג.ד. בעמ,,,"ק""ג",1,"ק""ג",1,1,10.90,10.90,1,1,,
2023/07/27 14:06,622,0,דלורית,ביכורי השדה צפון 1994 ג.ד. בעמ,,,"ק""ג",1,"ק""ג",1,1,8.90,8.90,1,1,,
2022/12/04 08:46,623,0,חסה ערבית,ביכורי השדה צפון 1994 ג.ד. בעמ,,,"י""ח",1,,0,1,4.90,4.90,1,1,,
2023/08/14 10:19,625,0,חציל,ביכורי השדה צפון 1994 ג.ד. בעמ,,,"ק""ג",1,"ק""ג",1,1,9.90,9.90,1,1,,
2022/12/04 08:46,629,0,ירק בתפזורת,ביכורי השדה צפון 1994 ג.ד. בעמ,,,"י""ח",1,,0,1,3.90,3.90,1,1,,
2023/08/22 10:58,630,0,כרוב לבן,ביכורי השדה צפון 1994 ג.ד. בעמ,,,"ק""ג",1,"ק""ג",1,1,2.90,2.90,1,1,,
2023/03/16 15:42,633,0,כרוב אדום,ביכורי השדה צפון 1994 ג.ד. בעמ,,,"ק""ג",1,"ק""ג",1,1,5.90,5.90,1,1,,
2023/07/09 13:39,635,0,כרובית,ביכורי השדה צפון 1994 ג.ד. בעמ,,,"י""ח",1,"ק""ג",0,1,11.90,11.90,0,1,,
2023/03/16 15:42,645,0,מלפפון.,ביכורי השדה צפון 1994 ג.ד. בעמ,,,"ק""ג",1,"ק""ג",1,1,7.90,7.90,0,1,,
2023/03/17 07:14,659,0,סלק אדום,ביכורי השדה צפון 1994 ג.ד. בעמ,,,"ק""ג",1,"ק""ג",1,1,5.90,5.90,1,1,,
2023/08/14 10:19,660,0,עגבניה.,ביכורי השדה צפון 1994 ג.ד. בעמ,,,"ק""ג",1,"ק""ג",1,1,7.90,7.90,1,1,,
2022/05/18 10:59,661,0,עגבניה שרי תפזורת,ביכורי השדה צפון 1994 ג.ד. בעמ,,,"ק""ג",1,,1,1,18.90,18.90,0,1,,
2022/11/14 10:09,7290108090338,1,עגבניה תמר,ביכורי השדה צפון 1994 ג.ד. בעמ,,,"ק""ג",1,,1,1,6.90,6.90,0,1,,
2023/03/16 15:42,663,0,פלפל חריף ירוק,ביכורי השדה צפון 1994 ג.ד. בעמ,,,"ק""ג",1,"ק""ג",1,1,11.90,11.90,0,1,,
2023/07/17 17:53,665,0,פלפל כהה,ביכורי השדה צפון 1994 ג.ד. בעמ,,,"ק""ג",1,"ק""ג",1,1,10.90,10.90,0,1,,
2023/07/17 17:53,666,0,פלפל צהוב,ביכורי השדה צפון 1994 ג.ד. בעמ,,,"ק""ג",1,"ק""ג",1,1,11.90,11.90,1,1,,
2023/07/17 17:53,667,0,גמבה אדומה,ביכורי השדה צפון 1994 ג.ד. בעמ,,,"ק""ג",1,"ק""ג",1,1,11.90,11.90,1,1,,
2023/07/17 17:53,669,0,פלפל בהיר,ביכורי השדה צפון 1994 ג.ד. בעמ,,,"ק""ג",0,"ק""ג",1,1,10.90,10.90,0,1,,
2023/03/06 12:14,680,0,צנון,ביכורי השדה צפון 1994 ג.ד. בעמ,,,"ק""ג",1,"ק""ג",1,1,5.90,5.90,0,1,,
2023/08/21 14:07,685,0,קישואים.,ביכורי השדה צפון 1994 ג.ד. בעמ,,,"ק""ג",1,"ק""ג",1,1,10.90,10.90,0,1,,
2023/08/23 01:21,687,0,קולורבי,ביכורי השדה צפון 1994 ג.ד. בעמ,,,"ק""ג",1,"ק""ג",1,1,9.90,9.90,1,1,,
2022/03/20 10:34,689,0,שום ארוז.,ביכורי השדה צפון 1994 ג.ד. בעמ,,,"י""ח",1,,0,1,7.90,7.90,1,1,,
2023/08/21 14:07,692,0,שום טרי.,ביכורי השדה צפון 1994 ג.ד. בעמ,,,"ק""ג",1,,1,1,29.90,29.90,0,1,,
2023/04/04 10:19,698,0,תירס קלחים טרי ארוז.,ביכורי השדה צפון 1994 ג.ד. בעמ,,,"ק""ג",1,"ק""ג",1,1,14.90,14.90,1,1,,
2023/07/31 19:09,7290018825006,1,תפוח אדמה אדום,ביכורי השדה צפון 1994 ג.ד. בעמ,,,"ק""ג",1,"ק""ג",1,1,6.90,6.90,1,1,,
2023/07/31 19:09,700,0,תפוח אדמה לבן ארוז,ביכורי השדה צפון 1994 ג.ד. בעמ,,,"ק""ג",1,"ק""ג",1,1,5.90,5.90,0,1,,
2023/08/14 10:19,712,0,חציל בלאדי,ביכורי השדה צפון 1994 ג.ד. בעמ,,,"ק""ג",1,,1,1,9.90,9.90,0,1,,
2023/07/17 17:54,716,0,פלפל כתום,ביכורי השדה צפון 1994 ג.ד. בעמ,,,"ק""ג",1,"ק""ג",1,1,11.90,11.90,1,1,,
2023/08/21 12:14,720,0,אבוקדו ברשת,ביכורי השדה צפון 1994 ג.ד. בעמ,,,"ק""ג",1,,1,1,16.90,16.90,0,1,,
2023/03/12 17:30,723,0,תפוח פינק ישראלי.,ביכורי השדה צפון 1994 ג.ד. בעמ,,,"ק""ג",1,,1,1,14.90,14.90,1,1,,
2023/07/02 08:04,732,0,ליצ`י,ביכורי השדה צפון 1994 ג.ד. בעמ,,,"י""ח",1,,0,1,19.90,19.90,0,1,,
2014/01/08 07:34,741,0,"תפו""א בתפזורת",ביכורי השדה צפון 1994 ג.ד. בעמ,,,"ק""ג",1,,1,1,5.90,5.90,0,1,,
2023/05/08 15:59,770,0,פלפל שושקה,ביכורי השדה צפון 1994 ג.ד. בעמ,,,"ק""ג",1,,1,1,7.90,7.90,0,1,,
2023/03/12 17:30,821,0,תפוח פינק,ביכורי השדה צפון 1994 ג.ד. בעמ,,,"ק""ג",1,"ק""ג",1,1,14.90,14.90,1,1,,
2023/08/20 17:03,967,0,מלון בוכרי,ביכורי השדה צפון 1994 ג.ד. בעמ,,,"ק""ג",1,"ק""ג",1,1,7.90,7.90,0,1,,
2023/01/18 11:21,985,0,פטרוזיליה,ביכורי השדה צפון 1994 ג.ד. בעמ,,,"י""ח",1,,0,1,3.90,3.90,1,1,,
2023/07/16 13:21,1222,0,פלפל יבש חריף,שלי מוצרי מזון ותבלינים***,,,"י""ח",1,"י""ח",0,1,10.90,10.90,0,1,,
2023/04/20 11:12,2061,0,סטייק עם עצם  טרי**.,"ח.י. מעדני גורמה בע""מ",,,"ק""ג",1,,1,1,119.90,119.90,1,1,,
2021/08/09 06:16,2065,0,צלי כתף  טרי/מצונן**,"ח.י. מעדני גורמה בע""מ",,,"ק""ג",1,,1,1,99.90,99.90,0,1,,
2023/08/10 12:27,3416,0,קוקטייל עוף טרי מקוצב,"ח.י. מעדני גורמה בע""מ",,,"ק""ג",1,,1,1,44.90,44.90,1,1,,
2023/02/23 16:25,3441,0,קופון אונליין קולה ב19.90ש,שונות /שרות,,,"י""ח",1,,0,1,0.01,0.01,0,1,,
2023/02/23 16:24,3442,0,קופון אונליין נייר טואלט לילי ב19.90ש,קליר כימיקלים שיווק,,,"י""ח",1,,0,1,0.01,0.01,0,1,,
2023/02/23 16:24,3443,0,קופון אונליין יינות כרמל סד. PC ב9.90ש,שונות /שרות,,,"י""ח",1,,0,1,0.01,0.01,0,1,,
2023/05/09 17:53,3466,0,קופון אונליין קפה טורקי 1/3 ב9.90ש,"שטראוס גרופ בע""מ",,,"י""ח",1,,0,1,0.01,0.01,1,1,,
2023/01/10 14:27,4018,0,מעורב ירושלמי,"ח.י. מעדני גורמה בע""מ",,,"ק""ג",1,,1,1,69.90,69.90,0,1,,
2022/03/29 14:04,5042,0,אנטריקוט כשר טרי **,"ח.י. מעדני גורמה בע""מ",,,"ק""ג",1,,1,1,169.90,169.90,0,1,,
2022/08/02 15:40,5051,0,פילה בקר כשר טרי **.,"ח.י. מעדני גורמה בע""מ",,,"ק""ג",1,,1,1,199,199,0,1,,
2022/03/29 14:04,5084,0,פילה מדומה עגל כשר טרי /מצונן**,"ח.י. מעדני גורמה בע""מ",,,"ק""ג",1,,1,1,89.90,89.90,1,1,,
2023/06/25 08:14,5199,0,אסובוקו כשר טרי **,"ח.י. מעדני גורמה בע""מ",,,"ק""ג",1,,1,1,69.90,69.90,1,1,,
2023/08/21 14:07,5545,0,ענב אדום שקיל,ביכורי השדה צפון 1994 ג.ד. בעמ,,,"ק""ג",1,,1,1,26.90,26.90,0,1,,
2023/08/23 01:21,7554,0,ענבים לבן שמיטה,ביכורי השדה צפון 1994 ג.ד. בעמ,,,"ק""ג",1,,1,1,21.90,21.90,0,1,,
2023/08/20 13:29,7583,0,תפוח סמיט ירוק שמיטה,ביכורי השדה צפון 1994 ג.ד. בעמ,,,"ק""ג",1,,1,1,8.90,8.90,0,1,,
2021/08/09 07:29,8881,0,שקית שרות קופה גופיה גליל,שונות /שרות,,,"י""ח",1,,0,1,0.10,0.10,0,1,,
2022/08/14 10:55,7290000023410,1,ליקר גלה קפה סטוק,טמפו משקאות בעמ,,,"י""ח",7.50,"ל 100 מ""ל",0,1,44.90,5.95,1,1,,
2022/03/20 10:34,7290000023434,1,ליקר וישיניאק שטוק,טמפו משקאות בעמ,,,"י""ח",7.50,"ל 100 מ""ל",0,1,44.90,5.95,1,1,,
2022/07/06 17:14,23809,0,יין קלאסיק ברקן ק. סובניון,טמפו משקאות בעמ,,,"י""ח",7.50,"ל 100 מ""ל",0,1,32.90,4.35,1,1,,
2022/07/06 17:14,23816,0,יין קלאסיק ברקן אמרלד ריזלינג,טמפו משקאות בעמ,,,"י""ח",7.50,"ל 100 מ""ל",0,1,32.90,4.35,1,1,,
2022/07/06 17:14,23847,0,קלאסיק ברקן שרדונה,טמפו משקאות בעמ,,,"י""ח",7.50,"ל 100 מ""ל",0,1,32.90,4.35,1,1,,
2022/07/06 17:14,23977,0,יין קלאסיק מרלו ברקן.,טמפו משקאות בעמ,,,"י""ח",7.50,"ל 100 מ""ל",0,1,32.90,4.35,1,1,,
2023/08/21 12:18,7290000024523,1,תירוש של סגל 1ל.,טמפו משקאות בעמ,,,"י""ח",1,ליטר,0,1,14.90,14.90,1,1,,
2023/04/04 09:05,30039,0,משלוח אונליין,שונות /שרות,,,"י""ח",1,,0,1,30,30,1,1,,
2022/03/01 17:54,30040,0,איסוף אונליין,שונות /שרות,,,"י""ח",1,,0,1,9.90,9.90,1,1,,
2022/10/06 10:09,30043,0,משלוחים מוזלים,שונות /שרות,,,"י""ח",1,,0,1,30,30,1,1,,
2023/01/31 14:19,30048,0,משלוח אונליין,שונות /שרות,,,"י""ח",1,,0,1,19.90,19.90,1,1,,
2023/07/27 12:14,7290000032665,1,תרכיז עגבניות 28% פרי זה,"זנלכל בע""מ",,,"י""ח",2.60,ל 100 גרם,0,1,7.90,3.04,0,1,,
2022/02/16 16:00,7290000034256,1,ביסקוויט הדר תירוש חצי מצופה  175ג,ח.כהן יבוא שיווק ולוגסטיקה,,,"י""ח",1.75,ל 100 גרם,0,1,5.90,3.37,1,1,,
2023/08/22 15:09,7290000040042,1,יופלה תות 3%,"תנובה בע""מ ***",,,"י""ח",1.50,"ל 100 מ""ל",0,1,5.50,3.67,0,1,,
2023/08/22 15:09,7290000040066,1,יופלה דובדבן,"תנובה בע""מ ***",,,"י""ח",1.50,"ל 100 מ""ל",0,1,5.50,3.67,0,1,,
2023/08/22 15:09,7290000040080,1,יופלה אפרסק,"תנובה בע""מ ***",,,"י""ח",1.50,"ל 100 מ""ל",0,1,5.50,3.67,0,1,,
2023/08/21 12:14,7290000040301,1,קממבר 125   ג`תנובה,"תנובה בע""מ ***",,,"י""ח",1.25,ל 100 גרם,0,1,19.90,15.92,0,1,,
2023/05/28 12:39,7290000040462,1,טוסטי עמק אמריקאי אדם 200גר,"תנובה בע""מ ***",,,"י""ח",2,ל 100 גרם,0,1,22.50,11.25,0,1,,
2023/07/16 17:25,40974,0,חלב טרי דל לקטוז 1 ליטר,"תנובה בע""מ ***",,,"י""ח",1,ליטר,0,1,7.40,7.40,0,1,,
2019/01/29 11:11,41012,0,שניצל עגל  טרי/מצונן**,"ח.י. מעדני גורמה בע""מ",,,"ק""ג",1,,1,1,79.90,79.90,0,1,,
2023/07/28 02:11,41041,0,רוסטביף  אנטריקוט טרי**,"ח.י. מעדני גורמה בע""מ",,,"ק""ג",1,,1,1,128.80,128.80,1,1,,
2014/01/21 08:13,41043,0,כנפיים עוף חצוי טרי**.,"ח.י. מעדני גורמה בע""מ",,,"ק""ג",1,,1,1,19,19,1,1,,
2022/09/05 17:55,41118,0,אנטריקוט דק דק**.,"ח.י. מעדני גורמה בע""מ",,,"ק""ג",1,,1,1,199.90,199.90,1,1,,
2021/08/09 03:18,41138,0,טחון כתף  טרי**,"ח.י. מעדני גורמה בע""מ",,,"ק""ג",1,,1,1,64.90,64.90,0,1,,
2023/08/10 12:27,41212,0,סטייק פרגיות  עוף טרי**,"ח.י. מעדני גורמה בע""מ",,,"ק""ג",1,,1,1,74.90,74.90,1,1,,
2021/08/09 03:47,41218,0,גרון עוף טרי  **,"ח.י. מעדני גורמה בע""מ",,,"ק""ג",1,,1,1,14.90,14.90,1,1,,
2022/01/16 15:00,41229,0,הודו אדום טרי  **,"ח.י. מעדני גורמה בע""מ",,,"ק""ג",1,,1,1,59.90,59.90,0,1,,
2023/02/28 08:54,41235,0,רצועות שוארמה  הודו**,"ח.י. מעדני גורמה בע""מ",,,"ק""ג",1,,1,1,79.90,79.90,0,1,,
2022/02/01 14:58,41260,0,כתף בקר טרי /מצונן חלק.,"ח.י. מעדני גורמה בע""מ",,,"ק""ג",1,,1,1,79.90,79.90,1,1,,
2022/09/29 13:04,41268,0,אסאדו עם עצם טרי**,"ח.י. מעדני גורמה בע""מ",,,"ק""ג",1,,1,1,79.90,79.90,1,1,,
2022/09/05 17:54,41269,0,גולש עגל  טרי/מצונן**,"ח.י. מעדני גורמה בע""מ",,,"ק""ג",1,,1,1,79.90,79.90,1,1,,
2021/08/09 06:28,41270,0,כנפית עוף **,"ח.י. מעדני גורמה בע""מ",,,"ק""ג",1,,1,1,21.90,21.90,1,1,,
2022/12/19 11:08,41271,0,אנטריקוט טרי/מצונן**,"ח.י. מעדני גורמה בע""מ",,,"ק""ג",1,,1,1,169,169,0,1,,
2021/08/09 03:46,41326,0,צלי חזה בקר טרי **,"ח.י. מעדני גורמה בע""מ",,,"ק""ג",1,,1,1,69.90,69.90,1,1,,
2023/02/05 10:34,41360,0,חזה בקר  טרי**,"ח.י. מעדני גורמה בע""מ",,,"ק""ג",1,,1,1,69.90,69.90,1,1,,
2019/01/29 13:20,41364,0,סינטה  טרי**,"ח.י. מעדני גורמה בע""מ",,,"ק""ג",1,,1,1,148.80,148.80,0,1,,
2021/08/09 06:30,41379,0,שוקית כנף עוף **,"ח.י. מעדני גורמה בע""מ",,,"ק""ג",1,,1,1,21.90,21.90,1,1,,
2023/05/28 12:39,7290000041407,1,גילה 125,"תנובה בע""מ ***",,,"י""ח",1.25,"ל 100 מ""ל",0,1,1.03,0.82,0,1,,
2022/03/29 14:04,41414,0,אונטריף טרי/מצונן**,"ח.י. מעדני גורמה בע""מ",,,"ק""ג",1,,1,1,89.90,89.90,1,1,,
2023/07/23 17:25,7290000041445,1,~קוט ג  }5%  בדץ  תנובה{,"תנובה בע""מ ***",,,"י""ח",2.75,ל 100 גרם,0,1,5.90,2.15,0,1,,
2023/08/10 12:27,41447,0,פרגית עוף לתנור עם עצם טרי**,"ח.י. מעדני גורמה בע""מ",,,"ק""ג",1,,1,1,49.90,49.90,1,1,,
2023/07/27 12:14,7290000041452,1,קוט ג 9% בדץ 250 תנובה,"תנובה בע""מ ***",,,"י""ח",2.50,ל 100 גרם,0,1,5.90,2.36,0,1,,
2021/10/13 17:59,41545,0,רצועות  חזה עוף  להקפצה/טחינה**,"ח.י. מעדני גורמה בע""מ",,,"ק""ג",1,,1,1,44.90,44.90,0,1,,
2023/02/01 10:34,41659,0,חזה/אסאדו בלי עצם טרי**,"ח.י. מעדני גורמה בע""מ",,,"ק""ג",1,,1,1,69.90,69.90,1,1,,
2023/02/01 10:34,41660,0,צוואר בקר טרי בלי עצם**,"ח.י. מעדני גורמה בע""מ",,,"ק""ג",1,,1,1,64.80,64.80,1,1,,
2021/08/09 06:29,41680,0,דנוור סטייק טרי **.,"ח.י. מעדני גורמה בע""מ",,,"ק""ג",1,,1,1,118,118,0,1,,
2023/05/09 12:28,7290000041858,1,שמנת יוטבתה 200,"שטראוס גרופ ***בע""מ",,,"י""ח",2,"ל 100 מ""ל",0,1,2.70,1.35,0,1,,
2023/01/18 11:07,7290000041872,1,לבן יטבתה,"שטראוס גרופ ***בע""מ",,,"י""ח",2,"ל 100 מ""ל",0,1,2,1,0,1,,
2021/08/09 07:05,41996,0,מעורב ישראלי,"ח.י. מעדני גורמה בע""מ",,,"ק""ג",1,,1,1,69.90,69.90,1,1,,
2023/05/31 11:00,7290000042015,1,חלב שקית   מהדרין 3%  תנובה*,"תנובה בע""מ ***",,,"י""ח",1,ליטר,0,1,5.94,5.94,0,1,,
2022/06/21 12:27,42209,0,טחון כתף/צלעות טרי **,"ח.י. מעדני גורמה בע""מ",,,"ק""ג",1,,1,1,59.90,59.90,1,1,,
2021/08/09 05:52,42265,0,צלי כתף  טרי/מצונן**,"ח.י. מעדני גורמה בע""מ",,,"ק""ג",1,,1,1,99.90,99.90,0,1,,
2022/09/05 17:55,42266,0,פילה מדומה   טרי/מצונן**,"ח.י. מעדני גורמה בע""מ",,,"ק""ג",1,,1,1,89.90,89.90,1,1,,
2022/02/01 14:58,42268,0,שריר  טרי/מצונן**,"ח.י. מעדני גורמה בע""מ",,,"ק""ג",1,"ק""ג",1,1,69.90,69.90,1,1,,
2021/08/09 05:52,42269,0,צוואר טרי/מצונן   חלק**,"ח.י. מעדני גורמה בע""מ",,,"ק""ג",1,"ק""ג",1,1,64.90,64.90,1,1,,
2023/05/31 11:00,7290000042435,1,חלב  קרטון דל שומן 1  ל תנובה 1%,"תנובה בע""מ ***",,,"י""ח",1,ליטר,0,1,6.41,6.41,1,1,,
2023/08/21 12:15,7290000042640,1,"חלב עמיד 250 מ""ל","תנובה בע""מ ***",,,"י""ח",2.50,"ל 100 מ""ל",0,1,3,1.20,0,1,,
2022/12/22 14:45,7290000042855,1,שוקו יטבתה 250,"שטראוס גרופ ***בע""מ",,,"י""ח",2.25,"ל 100 מ""ל",0,1,2.50,1.11,0,1,,
2023/08/21 12:15,7290000043012,1,"שוקו עמיד קרטון 250מ""ל 2%","תנובה בע""מ ***",,,"י""ח",2.50,"ל 100 מ""ל",0,1,5.10,2.04,0,1,,
2023/05/28 12:40,7290000043111,1,חמאה 200גרם תנובה  רגיל*,"תנובה בע""מ ***",,,"י""ח",2,ל 100 גרם,0,1,8.90,4.45,0,1,,
2023/05/31 11:00,7290000043814,1,"שמנת עמידה  38% להקצפה 250  מ""ל*(תנובה","תנובה בע""מ ***",,,"י""ח",2.50,"ל 100 מ""ל",0,1,7.07,2.83,0,1,,
2023/08/21 12:15,7290000043890,1,ריויון 1 ליטר קרטון 1.5% שומן,"תנובה בע""מ ***",,,"י""ח",1.0350,ליטר,0,1,10.90,10.53,0,1,,
2023/05/28 12:39,7290000044712,1,".פרילי  תות 500 מ""ל.","תנובה בע""מ ***",,,"י""ח",5,"ל 100 מ""ל",0,1,12.50,2.50,0,1,,
2023/07/16 13:27,7290000045573,1,נעמה גבינה משולשת  200ג,"תנובה בע""מ ***",,,"י""ח",2,ל 100 גרם,0,1,15.90,7.95,0,1,,
2023/05/28 12:39,7290000045580,1,נעמה 240גר,"תנובה בע""מ ***",,,"י""ח",2.40,ל 100 גרם,0,1,22.50,9.38,0,1,,
2023/07/17 17:25,46006,0,עמק שקילה  *,"תנובה בע""מ ***",,,"ק""ג",10,ל 100 גרם,1,1,48.50,4.85,0,1,,
2023/05/31 11:00,7290000046020,1,"גלבוע  22% שקילה}גבנ""צ{*.","תנובה בע""מ ***",,,"ק""ג",10,ל 100 גרם,1,1,46.53,4.65,0,1,,
2023/07/16 13:21,7290000046327,1,גלבוע   פרוס]תנובה[200ג,"תנובה בע""מ ***",,,"י""ח",2,ל 100 גרם,0,1,13.90,6.95,0,1,,
2021/08/09 03:03,46501,0,טל העמק שקיל.,"תנובה בע""מ ***",,,"ק""ג",10,ל 100 גרם,1,1,60,6,0,1,,
2023/05/28 12:40,46549,0,מוצרלה  חריץ 20% מהדרין שקיל,"תנובה בע""מ ***",,,"ק""ג",1,"ק""ג",1,1,75,75,0,1,,
2023/05/28 12:39,7290000046563,1,פרמזן  חריץ תנובה שקיל,"תנובה בע""מ ***",,,"ק""ג",10,ל 100 גרם,1,1,110,11,0,1,,
2022/04/19 17:27,46662,0,גבינה סקנדינבית,"תנובה בע""מ ***",,,"ק""ג",10,"ק""ג",1,1,76,7.60,0,1,,
2023/07/27 12:14,47027,0,גבינה  קצ`קבל(גלעד) חריץ תנובה שקיל,"תנובה בע""מ ***",,,"ק""ג",10,ל 100 גרם,1,1,130,13,0,1,,
2023/08/17 07:39,47485,0,בולגרית פיראוס  %24 שקיל,"תנובה בע""מ ***",,,"ק""ג",1,"ק""ג",1,1,60,60,0,1,,
